,id,Stance,uclmr,athene,solat,solat_tree,solat_deep,mix_solat_uclmr,mv_solat,mv_athene,mv_uclmr
11314,11314,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11315,11315,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
11316,11316,discuss,discuss,agree,unrelated,agree,unrelated,agree,unrelated,agree,discuss
11317,11317,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11318,11318,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11319,11319,agree,agree,agree,discuss,discuss,agree,discuss,agree,agree,agree
11320,11320,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11321,11321,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11322,11322,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11323,11323,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11324,11324,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11325,11325,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss
11326,11326,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
11327,11327,discuss,discuss,discuss,discuss,discuss,unrelated,discuss,discuss,discuss,discuss
11328,11328,agree,discuss,discuss,agree,agree,agree,discuss,discuss,discuss,discuss
11329,11329,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11330,11330,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
11331,11331,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
11332,11332,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11333,11333,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
11334,11334,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11335,11335,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11336,11336,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss
11337,11337,discuss,agree,agree,agree,discuss,agree,agree,agree,agree,agree
11338,11338,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
11339,11339,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
11340,11340,disagree,unrelated,unrelated,agree,unrelated,agree,unrelated,unrelated,unrelated,unrelated
11341,11341,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11342,11342,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss
11343,11343,unrelated,discuss,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11344,11344,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11345,11345,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11346,11346,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11347,11347,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11348,11348,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11349,11349,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11350,11350,unrelated,unrelated,unrelated,unrelated,unrelated,discuss,unrelated,unrelated,unrelated,unrelated
11351,11351,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11352,11352,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11353,11353,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11354,11354,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11355,11355,discuss,agree,discuss,discuss,discuss,agree,discuss,discuss,discuss,discuss
11356,11356,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11357,11357,unrelated,unrelated,unrelated,unrelated,unrelated,discuss,unrelated,unrelated,unrelated,unrelated
11358,11358,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11359,11359,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
11360,11360,unrelated,unrelated,unrelated,unrelated,unrelated,disagree,unrelated,unrelated,unrelated,unrelated
11361,11361,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11362,11362,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11363,11363,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss
11364,11364,discuss,discuss,discuss,discuss,discuss,unrelated,discuss,discuss,discuss,discuss
11365,11365,discuss,discuss,discuss,discuss,discuss,agree,discuss,discuss,discuss,discuss
11366,11366,agree,agree,discuss,agree,agree,disagree,agree,agree,agree,agree
11367,11367,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
11368,11368,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree
11369,11369,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11370,11370,unrelated,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss
11371,11371,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11372,11372,discuss,discuss,discuss,discuss,discuss,unrelated,discuss,discuss,discuss,discuss
11373,11373,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11374,11374,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11375,11375,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11376,11376,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
11377,11377,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11378,11378,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss
11379,11379,discuss,agree,agree,discuss,discuss,agree,agree,agree,agree,agree
11380,11380,agree,discuss,discuss,agree,agree,agree,agree,discuss,discuss,discuss
11381,11381,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11382,11382,discuss,discuss,discuss,discuss,discuss,agree,discuss,discuss,discuss,discuss
11383,11383,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11384,11384,discuss,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
11385,11385,discuss,discuss,unrelated,discuss,discuss,agree,discuss,discuss,discuss,discuss
11386,11386,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss
11387,11387,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11388,11388,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11389,11389,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11390,11390,discuss,unrelated,discuss,discuss,discuss,agree,discuss,discuss,discuss,discuss
11391,11391,agree,agree,agree,discuss,discuss,disagree,discuss,agree,agree,agree
11392,11392,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11393,11393,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11394,11394,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11395,11395,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11396,11396,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11397,11397,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11398,11398,disagree,discuss,discuss,agree,agree,agree,agree,discuss,discuss,discuss
11399,11399,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11400,11400,discuss,discuss,discuss,discuss,discuss,unrelated,discuss,discuss,discuss,discuss
11401,11401,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11402,11402,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11403,11403,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11404,11404,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss
11405,11405,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11406,11406,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11407,11407,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss
11408,11408,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11409,11409,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11410,11410,discuss,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11411,11411,discuss,discuss,discuss,discuss,discuss,agree,discuss,discuss,discuss,discuss
11412,11412,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11413,11413,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
11414,11414,discuss,agree,discuss,agree,discuss,agree,agree,agree,agree,agree
11415,11415,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11416,11416,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11417,11417,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11418,11418,discuss,unrelated,discuss,agree,agree,disagree,unrelated,agree,discuss,unrelated
11419,11419,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
11420,11420,agree,discuss,discuss,agree,discuss,agree,discuss,discuss,discuss,discuss
11421,11421,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11422,11422,agree,agree,agree,agree,agree,unrelated,agree,agree,agree,agree
11423,11423,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11424,11424,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11425,11425,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree
11426,11426,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11427,11427,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11428,11428,discuss,discuss,agree,discuss,discuss,agree,discuss,discuss,discuss,discuss
11429,11429,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11430,11430,agree,discuss,discuss,agree,agree,unrelated,discuss,discuss,discuss,discuss
11431,11431,discuss,discuss,discuss,agree,discuss,agree,discuss,discuss,discuss,discuss
11432,11432,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11433,11433,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11434,11434,disagree,agree,agree,agree,discuss,agree,agree,agree,agree,agree
11435,11435,discuss,discuss,discuss,discuss,discuss,unrelated,discuss,discuss,discuss,discuss
11436,11436,disagree,disagree,agree,agree,discuss,agree,discuss,agree,agree,agree
11437,11437,agree,agree,agree,unrelated,agree,unrelated,agree,agree,agree,agree
11438,11438,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11439,11439,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11440,11440,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
11441,11441,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11442,11442,unrelated,unrelated,unrelated,unrelated,unrelated,discuss,unrelated,unrelated,unrelated,unrelated
11443,11443,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11444,11444,agree,agree,agree,agree,agree,unrelated,agree,agree,agree,agree
11445,11445,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree
11446,11446,disagree,disagree,agree,discuss,discuss,agree,discuss,discuss,agree,disagree
11447,11447,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11448,11448,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
11449,11449,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11450,11450,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11451,11451,agree,discuss,agree,agree,agree,agree,agree,agree,agree,agree
11452,11452,discuss,discuss,discuss,discuss,discuss,agree,discuss,discuss,discuss,discuss
11453,11453,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11454,11454,unrelated,unrelated,unrelated,unrelated,unrelated,discuss,unrelated,unrelated,unrelated,unrelated
11455,11455,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11456,11456,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11457,11457,unrelated,unrelated,unrelated,unrelated,unrelated,disagree,unrelated,unrelated,unrelated,unrelated
11458,11458,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11459,11459,disagree,agree,discuss,agree,discuss,agree,agree,agree,agree,agree
11460,11460,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11461,11461,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss
11462,11462,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11463,11463,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11464,11464,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11465,11465,agree,discuss,discuss,discuss,discuss,agree,discuss,discuss,discuss,discuss
11466,11466,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss
11467,11467,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss
11468,11468,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11469,11469,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11470,11470,discuss,discuss,discuss,discuss,discuss,unrelated,discuss,discuss,discuss,discuss
11471,11471,discuss,discuss,discuss,agree,discuss,agree,discuss,discuss,discuss,discuss
11472,11472,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss
11473,11473,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
11474,11474,discuss,discuss,discuss,discuss,discuss,agree,discuss,discuss,discuss,discuss
11475,11475,unrelated,unrelated,discuss,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11476,11476,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11477,11477,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11478,11478,unrelated,unrelated,unrelated,unrelated,unrelated,discuss,unrelated,unrelated,unrelated,unrelated
11479,11479,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
11480,11480,discuss,discuss,discuss,discuss,discuss,agree,discuss,discuss,discuss,discuss
11481,11481,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
